52,"Bảo hiểm xã hội (BHXH) Hà Nội đã trả lời các vướng mắc trong hồ sơ nghỉ việc hưởng BHXH của bà Nguyễn Thị Liên Hoa (đóng BHXH tại quận Ba Đình) và bà Nguyễn Thị Thanh (đóng BHXH tại quận Tây Hồ). Hồ sơ của người dân chưa được duyệt là do giấy chứng nhận nghỉ việc hưởng BHXH được cấp lùi ngày so với ngày người dân bị mắc COVID-19, chưa đúng với quy định tại Thông tư số 56/2017/TT-BYT. BHXH Việt Nam đã báo cáo Bộ Y tế và sẽ thông báo đến các đơn vị sử dụng lao động nộp lại hồ sơ để thực hiện xét duyệt, giải quyết theo quy định khi có hướng dẫn cụ thể. "
55,"Theo Bộ Y tế, từ đầu năm 2022 đến nay, tình hình dịch sốt xuất huyết (SXH) tăng dẫn đến nhu cầu sử dụng thuốc Dextran 40 tăng theo. Thông tin từ Bộ Y tế cho biết, thời gian qua, một số bệnh viện và các Sở Y tế đã gửi công văn về Cục Quản lý dược báo cáo khó khăn trong cung ứng dịch truyền cao phân tử để điều trị sốc trên bệnh nhân sốt xuất huyết Dengue nặng. Trước đó, một doanh nghiệp được cấp phép nhập khẩu đã nhập 9.000/50.000 túi thuốc vào Việt Nam, tuy nhiên do nhiều cơ sở khám chữa bệnh không lấy hàng theo kế hoạch dẫn đến làm tồn kho quá quá hạn một số lượng lớn thuốc. Để chủ động, kịp thời cung ứng dịch truyền Dextran 40 phục vụ điều trị, Bộ Y tế đề nghị Sở Y tế các tỉnh/ thành phố thực hiện hoặc chỉ đạo các cơ sở khám bệnh, chữa bệnh trên địa bàn khẩn trương, chủ động xây dựng kế hoạch và tổ chức mua sắm theo quy định để đảm bảo kịp thời cung ứng được dịch truyền Dextran cho nhu cầu điều trị. "
59,"Đêm 25/8 ở Istanbul, lễ bốc thăm chia bảng Champions League 2022/23 đã diễn ra hoành tráng như thường lệ. Bảng C được cho là bảng nặng nhất trong các bảng đấu Champions League 2022/23, đúng nghĩa bảng ""tử thần"". Tuy nhiên sự kịch tính và yếu tố bất ngờ có thể nằm ở bảng A và D, nơi tập hợp các đội có sức mạnh cân bằng. Có thể, trong mùa giải này vận may ủng hộ Premier League khi ngoài Man City căng hơn một chút, các lá thăm cho thấy ủng hộ Premier League."
60,"Theo thông tin ban đầu, 21h tối 8/7, Công an TP Thủ Đức nhận được trình báo của bà L. (53 tuổi, ngụ phường Tăng Nhơn Phú A, TP Thủ Đức) về việc cháu nội là L.X.B.N (6 tuổi) bị bắt cóc và gia đình bà bị tống tiền 200 triệu đồng. Khi tiếp nhận trình báo, Ban giám đốc Công an TP.HCM xác định đây là vụ việc có dấu hiệu bắt cóc trẻ em nhằm tống tiền nên điều động Phòng Cảnh sát hình sự vào cuộc phối hợp cùng Công an TP.Thủ Đức để điều tra. Đến trưa 9/7, lực lượng công an đã ập vào một khách sạn tại TP Thủ Đức bắt giữ hai đối tượng Trang và Sơn, đồng thời giải cứu cháu N thành công, an toàn. Tại công an, Sơn bước đầu khai nhận được Trần Ngọc Kim Trang thuê dàn cảnh vụ bắt cóc để chiếm đoạt tài sản của bà L.. Hiện Phòng PC02 đang tiếp tục điều tra mở rộng vụ án."
61,"Ukraine đã đạt được những bước tiến mới trong chiến dịch phản công được phát động hôm 29/8 ở khu vực miền Nam. Tuy nhiên, sang ngày 30/08, Bộ Quốc phòng Nga thông báo, đối phương hứng chịu tổn thất quy mô lớn. Điều này không chỉ mở đường cho các lực lượng Nga tiếp tục tiến quân mà còn khiến các đồng minh của Ukraine nhận thấy rằng việc tiếp tục hỗ trợ Kiev trong cuộc chiến hiện nay sẽ không đem lại kết quả."
62,"Việc giảm thời gian đóng BHXH xuống 15 năm mới đang là dự thảo. Hiện Luật BHXH năm 2014 được sửa đổi một số Điều bởi Bộ luật Lao động năm 2019 chỉ ghi nhận một số trường hợp duy nhất đóng BHXH 15 năm được hưởng lương hưu. Người lao động tham gia BHXH có thể rút một lần nếu thuộc các trường hợp được phép. Trong khi đó, từ khi nâng chuẩn nghèo nông thôn, việc phát triển đối tượng tham gia BHXH tự nguyện ở nhiều địa phương gặp khó khăn. \n\n"
70,"Trong những tháng đầu năm, nhiều tỉnh thắng đón số lượng lượt khách tăng hơn so với cùng kì và so với kế hoạch năm 2022 như Hồ Chí Minh. Số lượng khách quốc tế tại một số tỉnh thành cũng tăng tương ứng. Trong đó, trung bình mỗi du khách đến Khánh Hòa chi tới 5,3 triệu đồng, đứng top đầu cả nước. "
72,"Trong văn bản khẩn vừa ban hành, UBND TP.HCM chỉ đạo tiếp tục duy trì và giữ nguyên các nội dung và mức thu các khoản thu dịch vụ phục vụ, hỗ trợ hoạt động giáo dục trên địa bàn TPHCM năm học 2022-2023 và chấp thuận chủ trương xây dựng dự thảo ban hành nghị quyết quy định về các khoản thu này từ năm học 2023-2024. UBND TP.HCM cũng lưu ý Sở GD&ĐT chủ trì phối hợp với Sở Tài chính, Sở LĐTB&XH, Sở Tư pháp hướng dẫn nội dung, mức thu các khoản thu dịch vụ phục vụ, hỗ trợ hoạt động giáo dục trên địa bàn thành phố, không bao gồm học phí theo quy định như: mức thu trường tiên tiến, tổ chức dạy học 2 buổi/ngày, tổ chức các lớp học ngoại ngữ, tin học, năng khiếu, môn tự chọn, học nghề, tổ chức phục vụ bán trú, vệ sinh các lớp bán trú."
74,"Ngày 24/8, sau một loạt bê bối, Thủ tướng Anh Boris Johnson đã bất ngờ tới thăm Kyiv. Trái ngược lại với ở Anh, hình ảnh của vị thủ tướng cũng xuất hiện khắp nơi với tư cách một ""người hùng"" của Ukraine vì ông là một trong số ít lãnh đạo thuộc các nước phát triển, đích thân đến thăm Kyiv. Bên cạnh đó, bỏ qua những điều được cho là thất thường trong quy trình bầu cử nội bộ của đảng Bảo thủ, nước Anh đang lo lắng về tương lai chính sách đối ngoại và an ninh của nước này. Từ rất lâu, Anh đã là trụ cột của Lực lượng viễn chinh chung, hiện là tổ chức an ninh quy mô nhỏ hàng đầu của châu Âu. Bởi thế, có vẻ như trong cuộc cạnh tranh vị trí lãnh đạo tiếp theo của đảng Bảo thủ, các vấn đề cần quant âm là sự ủng hộ của đa đảng đối với sự hỗ trợ về quân sự và các viện trợ khác cho quốc gia và trấn an các đồng minh đang lo lắng là việc cần làm"
75,"Tại Philippines, một trận động đất xảy ra ở tỉnh Abra có tâm chấn cách thị trấn Dolore khoảng 11 km về phía Đông Đông Nam. Có thể xảy ra dư chấn sau động đất khiến thủ đô Manila bị ảnh hưởng, các hệ thống đường sắt tàu điện ngầm phải tạm dừng trong giờ cao điểm. Trong khi đó, tại Nhật Bản, chính quyền tỉnh Hokkaido công bố báo cáo của trận động đất lớn kéo theo sống thần bắt nguồn ở Rãnh Nhật Bản và rãnh Chishima có thể khiến 149.000 người thiệt mạng, cao hơn cả mức dự đoán Chính phủ Nhật Bản đưa ra trước đó 12.000 người. Nguyên nhân là người dân không tìm được nơi trú ẩn thích hợp, bị sống thần cuốn trôi hoặc do hạ thân nhiệt."
77,"Năm 2018, ca sĩ Khắc Việt kết hôn với DJ Thảo Bebe. Bà xã Khắc Việt có tên thật là Nguyễn Thanh Thảo (sinh năm 1992), nổi tiếng là người đẹp ưa chuộng phong cách hiện đại, thích ăn vận sexy khi đi diễn. Không chỉ có kỹ năng chơi nhạc, người đẹp này còn sở hữu ngoại hình nóng bỏng với 3 vòng hình thể 96-60-90 (cm) và được mệnh danh là ""Hoa hậu trong làng DJ"". Trên mạng xã hội, vợ chồng Khắc Việt thoải mái chia sẻ khoảnh khắc đời thường và không ngại thể hiện tình cảm với nhau giữa chốn đông người. Trước đó, Thảo Bebe bất ngờ tung loạt ảnh một cô gái lạ và mong cư dân mạng tìm giúp thông tin người này."
80,"Chiều ngày 15/7 tại Thành phố Đà Nẵng, Ban Tổ chức Trung ương, Hội đồng Lý luận Trung ương phối hợp với Thành ủy Đà Nẵng tổ chức hội thảo khoa học quốc gia với chủ đề ""Đổi mới phương thức lãnh đạo của Đảng đối với hoạt động của hệ thống chính trị - những vấn đề lý luận và thực tiễn"" tại khu vực miền Trung-Tây Nguyên. Hội thảo nhằm nhận diện vấn đề, phân tích, đánh giá những thành tựu, hạn chế, nguyên nhân và tổng kết bài học kinh nghiệm qua 15 năm thực hiện Nghị quyết số 15 năm 2007 của Ban Chấp hành Trung ương Đảng khóa X về tiếp tục đổi mới phương thức lãnh đạo của Đảng đối với hoạt động của hệ thống chính trị. Phương thức lãnh đạo của Đảng là một vấn đề đặc biệt quan trọng, là một yêu cầu đối với vai trò lãnh đạo của Đảng, góp phần nâng cao năng lực lãnh đạo, năng lực làm việc đối với đảng viên, đối với những người lãnh đạo của Đảng. Các tham luận cũng bàn về đổi mới, nâng cao chất lượng xây dựng, ban hành nghị quyết của Đảng; Đổi mới phương thức ra nghị quyết và tổ chức thực hiện nghị quyết; Một số giải pháp góp phần nâng cao chất lượng xây dựng, ban hành nghị quyết chuyên đề của Trung ương tại các cơ quan tham mưu, giúp việc của Trung ương Đảng... Những ý kiến trao đổi thảo luận hôm nay, ý kiến nào phù hợp với chủ trương, đường lối, Điều lệ, Cương lĩnh của Đảng, đặc biệt là phù hợp với tinh thần Đại hội XIII của Đảng sẽ được Tổ Biên tập Đề án chọn lọc, tiếp thu"
81,"Ngày 22-8, Ban chỉ đạo Phòng, chống tham nhũng, tiêu cực tỉnh Bà Rịa - Vũng Tàu đã tiến hành kỳ họp lần thứ nhất nhằm thông qua chương trình hoạt động từ nay tới cuối năm 2022 và xây dựng quy chế hoạt động, phân công nhiệm vụ cho các thành viên Ban chỉ đạo. Ban chỉ đạo đã thống nhất đưa bốn vụ án tham nhũng, tiêu cực đang xử lý trên địa bàn tỉnh vào diện theo dõi, chỉ đạo. "
82,"Hơn 1 triệu thí sinh sẽ trải qua kỳ thi tốt nghiệp THPT diễn ra trong 2 ngày, từ 7/7-8/7. Thí sinh sẽ làm 4 bài thi bắt buộc gồm Toán, Tiếng Anh, Ngoại ngữ và bài thi tổ hợp Khoa học tự nhiên hoặc Khoa học xã hội. Trong chiều 6/7, tại 2.243 điểm thi với 42.293 phòng thi trên cả nước đã có 989.863 thí sinh đến làm thủ tục dự thi, đạt tỷ lệ 98,75% so với số đăng ký dự thi. Tính đến thời điểm hiện tại, mọi công tác chuẩn bị đã hoàn thành và sẵn sàng triển khai theo đúng kế hoạch đề ra."
83,"Kiến nghị cho phép các rạp chiếu phim hoạt động sau 24h đã được các doanh nghiệp gửi tới Thủ tướng, Bộ VHTT&DL, Cục Điện ảnh. Kiến nghị nêu trên có thể sẽ tác động, kích thích sự phát triển của ngành công nghiệp điện ảnh nhưng chưa thể đánh giá là ở mức độ như thế nào nên cần một quá trình theo dõi và quan sát nếu triển khai trong thực tế thì mới đánh giá được. Đồng thời, khi đã đưa ra kiến nghị thì các doanh nghiệp phát hành phim cũng cần phải có kế hoạch và lộ trình cụ thể, rõ ràng để thực hiện, đặc biệt là việc đảm bảo an ninh trật tự và an toàn phòng cháy chữa cháy. Nhìn rộng ra vấn đề khung giờ chiếu phim tại rạp còn là câu chuyện phát triển kinh tế ban đêm. Việt Nam chưa thực sự có kinh tế ban đêm và chưa có cơ quan nào thống kê, định lượng đầy đủ các hoạt động kinh tế ban đêm cũng như mức đóng góp vào kinh tế nói chung, dù dư địa phát triển rất lớn. Vì vậy, cần có cơ chế, chính sách khác biệt, phù hợp với kinh tế ban đêm, chứ không phải chỉ là những luật lệ có sẵn liên quan đến các vấn đề đất đai, nhân lực, công nghệ... như đối với kinh tế thông thường."
85,"Ngày nay, có nhiều lựa chọn đồng hồ giá cả phải chăng trên thị trường. KOL chuyên review về đồng hồ, Teddy Baldassarre, giới thiệu một số mẫu chất lượng ổn, giá dưới 300 USD như Timex Q Root Beer, Orient Defenders 2, Seiko SNZG13, Timex Marlin và Orient Maestro. Những mẫu đồng hồ dưới 200$ có chất lượng ổn bao gồm Swatch Sistem 51, Timex Weekender, Braun BN0032, Orient Make 2, Timex Marlin và Orient Symphony III Rose Gold Tone. Đồng hồ đa năng được xem là lựa chọn hàng đầu cho các sinh viên vì mức giá phải chăng, tiêu biểu là Casio Databank CA53W, Timex Weekender, Orient Bambino, Vostok Amphibia 120512 và Seiko 5 SRPD51. Nếu bạn coi đồng hồ như khoản đầu tư cho tương lai, mẫu Seiko SRPD37 là lựa chọn khá hợp lý."
86,"Tổng thiệt hại do thiên tai gây ra trên địa bàn tỉnh Cà Mau ước khoảng 14,5 tỷ đồng tính từ tháng 7 đến nay, và gần 20 tỷ đồng tính từ đầu năm. Từ 11 đến 21/7, mưa lớn kéo dài kèm theo giông đã làm triều cường dâng cao, sóng biển trực tiếp uy hiếp nhiều đoạn đê biển Tây của tỉnh Cà Mau, một số đoạn đê không còn rừng phòng hộ bên ngoài bị sạt lở. Sở NN&PTNT tỉnh khảo sát và đề nghị ban bố tình trạng khẩn cấp để khắc phục 5 vị trí sạt lở trên đê biển Tây chiều dài 3.192 mét với số vốn đầu tư gần 40 tỷ đồng. Triều cường dâng cao gây ngập nhà, thiệt hại tài sản hàng ngàn hộ dân. Người dân địa phương cần chủ động các biện pháp phòng tránh như chằng chống nhà cửa, gia cố bờ bao, chuẩn bị phương tiện để bơm tát nước chống ngập úng khi cần thiết."
88,"Theo Thứ trưởng Thương mại Ana Gonzalez Fraga, các nhà đầu tư nước ngoài sẽ được phép sở hữu hoàn toàn các cơ sở bán buôn tại Cuba, trong khi các nhà bán lẻ có thể tham gia các liên doanh công - tư. Chính sách mới cũng cho phép các công ty nước ngoài đầu tư vào nhà kho và hoạt động logistics đầu cuối, cung cấp hàng hóa cho các doanh nghiệp nhà nước và tư nhân để hỗ trợ cho nỗ lực của Cuba trong việc cải thiện tính hiệu quả trong lĩnh vực bán lẻ. Bộ trưởng Thương mại Cuba, Betsy Diaz Velazquez cho biết chính phủ sẽ ưu tiên cấp phép liên doanh bán lẻ theo mô hình công – tư cho các nhà đầu tư nước ngoài đã hiện diện ở Cuba cũng như các nhà đầu tư đến từ các nước đồng minh. Cuba hiện đối mặt với cuộc khủng hoảng kinh tế tồi tệ nhất trong 30 năm do hậu quả từ cuộc khủng hoảng đại dịch Covid-19, vốn tàn phá lĩnh vực du lịch quan trọng của Cuba, cũng như tác động của các lệnh trừng phạt cứng rắn dưới thời chính quyền Tổng thống Mỹ Donald Trump. "
89,"Nhằm tăng cường hiệu quả và hiệu lực của công tác giám sát an toàn, an ninh hàng không, đặc biệt trong thời gian cao điểm phục vụ nhu cầu đi lại bằng đường hàng không của người dân, đồng thời tăng cường nhận thức của cộng đồng, xây dựng văn hóa an toàn hàng không bền vững, Cục trưởng Cục Hàng không Việt Nam (Bộ Giao thông Vận tải) đã ký ban hành Chỉ thị tăng cường giám sát chủ động phòng ngừa các hành vi vi phạm an ninh hàng không. Theo đó, Cục trưởng chỉ thị các Cảng hàng không chú trọng công tác giám sát an toàn tại các khu vực của sân bay nơi có mật độ hoạt động cao của tàu bay và các phương tiện, các khu vực hạn chế trọng yếu liên quan đến an toàn khai thác. Kịp thời ngăn ngừa và khuyến cáo đối với hành khách vô ý thực hiện các hành vi không tuân thủ các quy định an ninh, an toàn tại các khu vực này; kịp thời phát hiện và báo cáo Cảng vụ hàng không xử lý nghiêm những hành khách cố ý không chấp hành quy định an ninh, an toàn (hành khách gây rối). Có biện pháp thông tin phù hợp cho hành khách tại cảng hàng không để hành khách hiểu rõ các quy định về an toàn, an ninh hàng không, tạo nên văn hóa an toàn hàng không. Thời gian gần đây, ngành hàng không liên tiếp phát hiện nhiều trường hợp hành khách vi phạm các quy định về an ninh, an toàn hàng không. Vừa qua, dư luận không khỏi xôn xao trước hình ảnh một hành khách đi cầm dao gọt hoa quả trên khoang khách. Khi máy bay lăn ra chuẩn bị cất cánh, tiếp viên đã phát hiện một nam hành khách dùng bật lửa đốt giấy ăn tại vị trí ghế ngồi 20A. Sáng 30/4/2021, Bamboo Airways cho biết, một hành khách trên chuyến bay QH201 của hãng khởi hành từ Hà Nội đi TP.HCM sáng cùng ngày đã tự ý mở cửa thoát hiểm máy bay VN-A222 làm bung cầu phao thoát hiểm. Gần dây, nhiều du khách trẻ Việt Nam đua nhau thực hiện trào lưu cài điện thoại lên cửa sổ máy bay. Họ đặt điện thoại ở cửa sổ, bấm nút quay, sử dụng tấm chắn để giữ điện thoại cố định, nhằm ghi lại cảnh máy bay cất cánh, hạ cánh... Gần đây nhất, mạng xã hội xôn xao về clip một cô gái nhún nhảy tiến về phía một chiếc máy bay đang lăn vào sân đỗ."
93,"Trong tháng 5 vừa qua, giá xuất khẩu dầu hướng dương từ Nga ở mức 1.900 - 2.000 USD/tấn, nhưng đến đầu tháng 6 đã giảm xuống khoảng 1.860 USD/tấn. Mặc dù kim ngạch xuất khẩu dầu thực vật của Nga tăng trong bối cảnh giá cả lên cao, song thuế xuất khẩu dự kiến sẽ tăng mạnh khiến lợi nhuận tăng không đáng kể. Cuộc xung đột tại Ukraine đã khiến xuất khẩu dầu hướng dương của Nga ra thị trường thế giới bị ngưng trệ, làm gia tăng nhu cầu đối với loại dầu này. Vấn đề này cùng với giá dầu thực vật tăng cao cũng dẫn đến việc các nhà sản xuất Nga tăng sản lượng lên mức kỷ lục, cũng như tăng lượng xuất khẩu. Trong khi đó, Indonesia đang triển khai chương trình ""Dầu ăn cho Nhân dân"" với mục tiêu ngăn chặn tình trạng giá dầu ăn tăng liên tục trong thời gian vừa qua."
95,"Dù bối cảnh quốc tế đang có nhiều yếu tố bất định, kinh tế Việt Nam 6 tháng đầu năm tiếp tục phục hồi mạnh mẽ ở hầu hết các ngành, lĩnh vực nhờ Chính phủ triển khai quyết liệt chính sách linh hoạt, phù hợp. Một số điểm nhấn là tình hình dịch bệnh kiểm soát tốt, kinh tế phục hồi mạnh mẽ, giải ngân vốn FDI tăng trưởng tích cực, thu ngân sách tăng mạnh, lãi suất huy động và tỷ giá tăng lên, hoạt động doanh nghiệp có nhiều tín hiệu khởi sắc, du lịch phục hồi mạnh, các tổ chức quốc tế đánh giá cao nỗ lực của Việt Nam. Tuy nhiên, kinh tế Việt Nam vẫn đối mặt với một số rủi ro như rủi ro từ dịch COVID-19, chiến tranh từ bên ngoài, hoạt động xuất khẩu của Việt Nam trở nên khó khăn, một số cấu phần của Chương trình phục hồi và phát triển KT-XH 2022-2023 triển khai còn chậm, lạm phát gia tăng, giải ngân đầu tư công vẫn còn chậm. Dự báo kinh tế Việt Nam sẽ tiếp tục đà phục hồi, nhờ kiểm soát tốt dịch bệnh và các hoạt động kinh tế - xã hội tiếp tục khởi sắc. Động lực tăng trưởng từ nay tới cuối năm nhìn chung là lĩnh vực công nghiệp chế biến hàng tiêu dùng và hàng xuất khẩu, dịch vụ du lịch. Để đạt được mục tiêu tăng trưởng như Chính phủ đã đề ra, cần triển khai một cách quyết liệt, đồng bộ và linh hoạt các chính sách và các giải pháp vĩ mô, giữ được tỷ giá ổn định một cách tương đối, không có những bất thường của tỷ giá ảnh hưởng xấu tới cân đối kinh tế vĩ mô. Cuối cùng, cần đẩy mạnh cải cách hành chính để thúc đẩy mạnh mẽ hoạt động sản xuất kinh doanh, hỗ trợ cho các doanh nghiệp có điều kiện phục hồi sản xuất một cách nhanh nhất."
98,"Khi tăng lương tối thiểu vùng, gần như chính sách tiền lương với người lao động vẫn không nhiều thay đổi. Bên cạnh đó, có một bộ phận người lao động thâm niên làm việc lâu, hưởng lương theo hệ số, khi tăng lương tối thiểu sẽ phải điều chỉnh tăng cho nhóm này. Với tất cả DN, dù hiện trả mức lương nào, khi đã tăng lương tối thiểu chắc chắn chi phí nhân công sẽ tăng theo. Do mức lương hiện hành đã cao hơn rất nhiều lương tối thiểu vùng, nên việc tăng lương tối thiểu vùng sẽ cơ bản không làm tăng thu nhập của người lao động. Hiện nay, mức lương tối thiểu nêu trên tăng bình quân 6% so với mức lương tối thiểu hiện hành."
101,"Dù mới kết thúc nửa năm 2022 nhưng nhiều ngân hàng đã ghi nhận tăng trưởng mạnh so với cùng kỳ năm trước như VPBank, Techcombank, MB. Tuy chưa chính thức công bố báo cáo tài chính quý II, Vietcombank cũng tăng trưởng lợi nhuận đã đạt mức 30% và dự báo tiếp tục có mức tăng trưởng lợi nhuận đột phá sau hai năm chia sẻ lợi nhuận để hỗ trợ khách hàng chịu ảnh hưởng do đại dịch COVID-19. Trong báo cáo phân tích mới công bố, SSI Research kỳ vọng lợi nhuận trước thuế quý II/2022 của VietinBank sẽ đạt 4.600 - 4.700 tỷ đồng. Chưa chính thức công bố báo cáo tài chính quý II năm nay nhưng SHB đã thu về xấp xỉ 5.900 tỷ đồng lợi nhuận trước thuế, tăng 84% so với cùng kỳ năm trước. Ngân hàng Thương mại cổ phần Quốc Tế (VIB) có lợi nhuận trước thuế tăng 27% so với cùng kỳ. "
104,"Ngày 12/7 vừa qua, tại phiên họp Hội đồng Tư vấn chính sách tài chính tiền tệ Quốc gia, Phó Thủ tướng Lê Minh Khái giao Bộ Tài chính chủ trì, phối hợp với các cơ quan, khẩn trương nghiên cứu, báo cáo Chính phủ, cấp có thẩm quyền về phương án điều chỉnh, giảm thuế đối với xăng dầu theo quy định và nghiên cứu phương án giảm các loại thuế khác để hỗ trợ cho người dân và DN. Bên cạnh những loại thuế, phí, được các Bộ, ngành đề nghị giảm, cần xem xét giảm tiếp thuế VAT với tất cả mặt hàng. Vụ Chính sách thuế đề xuất, liên quan đến chính sách miễn, giảm, gia hạn thuế, phí, lệ phí cho người dân và doanh nghiệp, cũng như chính sách giảm thuế bảo vệ môi trường để ""giảm nhiệt"" giá xăng dầu, nhằm kiểm soát lạm phát, ổn định kinh tế vĩ mô. Bộ Tài chính cũng cho biết, sẽ tiếp tục đề xuất phương án giảm thuế tiêu thụ đặc biệt đối với xăng và giảm VAT đối với xăng và dầu."
105,"Tại hội thảo Giải pháp khơi thông dòng vốn kinh tế - tài chính – bất động sản do doanh nghiệp Đất Xanh Services tổ chức tại TP.HCM chiều 4/7, các chuyên gia nhận định, việc siết tín dụng vào bất động sản mang lại hiệu quả kiểm soát rủi ro từ đầu cơ và nguồn vốn này chỉ chiếm phần nhỏ. Trong 6 tháng đầu năm 2022, thị trường bất động sản Hà Nội duy trì trạng thái hạn chế nguồn cung. Còn tại thị trường TP.HCM, số lượng dự án mới giảm mạnh do các khó khăn về thủ tục pháp lý, quỹ đất và nguồn vốn đầu tư. Một trong những nội dung bổ sung thu hút sự chú ý trong những ngày qua là những quy định chặt chẽ hơn đối với các khoản cho vay để mua nhà ở, mua đất xây nhà. "
108,"Chủ tịch UBND TP.HCM Phan Văn Mãi vừa ký công văn chấp thuận chủ trương dừng thực hiện dự án Xây dựng đoạn tuyến nối từ đường Võ Văn Kiệt đến đường cao tốc TP.HCM - Trung Lương theo hình thức Hợp đồng BOT. Dự án Xây dựng đoạn tuyến nối từ đường Võ Văn Kiệt đến đường cao tốc TP.HCM - Trung Lương (giai đoạn 1) do Công ty CP Tập đoàn Yên Khánh thực hiện từ tháng 10/2015. Có hai nguyên nhân là nhà đầu tư chưa thể khắc phục, chưa chứng minh đủ phần vốn chủ hữu theo quy định và chưa có cam kết của ngân hàng về việc đảm bảo cho vay để tiếp tục hoàn thành dự án theo hợp đồng. UBND Tp. Hồ Chí Minh đề nghị Kiểm toán Nhà nước quan tâm, chấp thuận bổ sung kế hoạch kiểm toán dự án Đầu tư xây dựng dự án trên trong năm 2022. Đây là dự án trọng điểm thuộc chương trình đột phá về giảm ùn tắc và tai nạn giao thông nhằm đáp ứng nhu cầu giao thông khu vực cửa ngõ phía Tây Nam Thành phố, phục vụ phát triển kinh tế-xã hội của Thành phố Hồ Chí Minh và khu vực."
109,"Năm 2022, kho dữ liệu của Cảnh sát quốc gia Thượng Hải bị rò rỉ. Tuần trước, một người dùng internet giấu tên, biệt danh ""ChinaDan"", đăng lên diễn đàn tin tặc Breach Forum rằng đang muốn bán 23 terabyte (TB) dữ liệu với giá 10 bitcoin, tương đương 200.000USD. Tập thông tin bao gồm tên, địa chỉ, nơi sinh, ID quốc gia, số điện thoại và thông tin các vụ án hình sự của một tỷ người Trung Quốc. Rõ ràng đây sẽ là vụ rò rỉ dữ liệu lớn nhất và tồi tệ nhất trong lịch sử."
110,"Hoạt động du lịch đã tấp nập trở lại nhiều địa phương ở miền Trung. Tuy nhiên, câu chuyện thiếu lao động đang là bài toán khó đối với nhiều doanh nghiệp du lịch ở các tỉnh miền Trung. Nguyên nhân là bởi sau hai năm, nguồn nhân lực du lịch phân tán mạnh, lượng học viên đăng ký vào các cơ sở đào tạo du lịch cũng sụt giảm, dẫn đến thiếu hụt số lượng lao động bổ sung mới. Bên cạnh đó, thời gian ""đóng băng"" du lịch quá dài cũng dẫn đến kỹ năng nghiệp vụ, khả năng ngoại ngữ, tác phong phục vụ của người lao động không có điều kiện được mài giũa thường xuyên, suy giảm về chất lượng. Việc khôi phục và phát triển nhân lực có thể thông qua các giải pháp như các cơ sở lưu trú cần có các chính sách đãi ngộ tốt, tăng cường đào tạo lao động tại chỗ, chủ động kết nối với cơ sở đào tạo du lịch trong việc cập nhật thông tin, hợp tác, liên kết đào tạo nhân lực theo yêu cầu của doanh nghiệp. Các cơ sở đào tạo cũng cần tăng cường đầu tư cơ sở hạ tầng, nâng cao chất lượng đội ngũ giảng dạy, có chương trình, phương pháp đào tạo khoa học, tích cực tham gia liên kết, hợp tác đào tạo nhân lực du lịch theo đơn đặt hàng của các bên có nhu cầu. Bên cạnh đó, người lao động cần chủ động học hỏi, tăng cường nghiệp vụ, các kỹ năng ứng dụng công nghệ số, chuyển đổi số, phân tích dữ liệu, vận hành và tăng cường, trau dồi, nâng cao các kỹ năng mềm. Bộ Văn hóa, Thể thao và Du lịch cần phối hợp với các Bộ, ngành liên quan tiếp tục đề xuất ban hành các chính sách hỗ trợ các doanh nghiệp du lịch phục hồi hoạt động kinh doanh, thu hút trở lại lực lượng lao động chuyên nghiệp và hỗ trợ đào tạo nguồn nhân lực cho ngành du lịch."
